Home ID,Appliance Type,Energy Consumption (kWh),Time,Date,Outdoor Temperature (ï¿½ï,Season,Household Size
233,Fridge,0.3,11:28,12-11-2023,-2.4,Fall,2
450,Fridge,0.25,19:36,15-02-2023,32.2,Winter,2
457,Lights,0.34,05:26,05-01-2023,4.2,Winter,2
71,Oven,1.44,17:37,17-06-2023,15.6,Spring,5
44,Microwave,1.75,15:13,28-07-2023,39.1,Summer,2
393,Lights,1.22,22:01,16-04-2023,35.1,Spring,5
147,Microwave,0.86,00:16,29-03-2023,-6.2,Winter,5
123,Air Conditioning,3.51,01:37,06-05-2023,-6.8,Spring,5
180,Air Conditioning,4.49,12:43,04-10-2023,11.7,Fall,2
485,Lights,1.57,13:28,30-09-2023,35.3,Summer,1
80,Dishwasher,0.76,23:33,19-03-2023,32,Winter,2
449,Heater,4.27,22:08,13-03-2023,20.1,Winter,4
383,TV,0.52,18:21,16-08-2023,5.3,Summer,4
319,Heater,2.15,17:43,11-10-2023,26.3,Fall,3
248,Heater,2.09,15:51,02-07-2023,23.2,Summer,1
489,Lights,0.68,13:17,22-01-2023,5.5,Winter,2
499,Air Conditioning,3.93,14:54,10-06-2023,21.6,Spring,2
60,Lights,1.2,23:30,20-07-2023,3.8,Summer,2
485,Dishwasher,1.31,23:34,26-02-2023,8,Winter,1
482,Dishwasher,1.26,21:55,17-12-2023,25.4,Fall,4
317,Oven,1.78,22:28,14-08-2023,1.8,Summer,2
46,Oven,1.39,15:32,09-10-2023,25.6,Fall,4
143,Fridge,0.47,23:36,09-06-2023,-4,Spring,4
489,Heater,3.7,11:32,01-02-2023,7.2,Winter,2
399,Dishwasher,0.26,17:30,28-03-2023,6.3,Winter,1
313,Computer,1.34,20:12,05-02-2023,-3.5,Winter,3
41,Heater,2.65,23:08,10-12-2023,34.4,Fall,3
151,Lights,0.38,05:08,14-08-2023,-3.2,Summer,4
60,Fridge,0.28,04:48,04-08-2023,3.7,Summer,2
148,Air Conditioning,4.83,01:44,01-04-2023,29.7,Spring,2
480,Dishwasher,0.91,02:16,20-12-2023,-9.6,Fall,5
172,Fridge,0.21,16:42,29-06-2023,30,Spring,3
235,Oven,0.91,02:36,19-10-2023,-3.1,Fall,1
45,Washing Machine,0.46,22:29,11-06-2023,0.9,Spring,2
477,Air Conditioning,4.71,18:53,28-07-2023,37.2,Summer,3
224,Fridge,0.27,02:16,11-04-2023,13,Spring,2
65,Washing Machine,0.75,02:46,14-10-2023,-1.5,Fall,4
212,Dishwasher,0.86,06:17,03-06-2023,24.5,Spring,3
301,Computer,0.56,07:24,28-04-2023,37.7,Spring,3
123,Dishwasher,0.91,14:26,03-04-2023,-5.4,Spring,1
227,Fridge,0.26,04:29,07-08-2023,7.2,Summer,5
419,Lights,0.24,12:40,08-03-2023,-0.9,Winter,4
181,Computer,1,10:14,16-01-2023,-3.5,Winter,2
77,Microwave,1.44,23:31,24-10-2023,14.8,Fall,5
438,TV,0.3,11:14,17-03-2023,27.9,Winter,5
225,Air Conditioning,2.98,12:02,04-01-2023,-3.5,Winter,4
17,Fridge,0.18,05:24,11-04-2023,38.8,Spring,2
391,Oven,1.33,00:10,03-10-2023,-5,Fall,4
445,Heater,2.6,08:05,16-06-2023,35.7,Spring,3
59,Lights,0.47,01:01,13-02-2023,-0.6,Winter,2
152,Lights,1.24,14:11,03-06-2023,37.8,Spring,5
314,Dishwasher,1.91,12:23,31-12-2023,-3.4,Fall,2
354,Dishwasher,1.43,07:39,19-04-2023,32.9,Spring,4
478,Air Conditioning,4.49,08:46,23-05-2023,2.1,Spring,4
273,Washing Machine,0.27,13:58,21-05-2023,11.3,Spring,4
178,Washing Machine,1.3,15:20,23-11-2023,38.5,Fall,1
290,Fridge,0.42,13:08,20-11-2023,7.5,Fall,1
144,Air Conditioning,2.1,15:34,23-08-2023,-8.2,Summer,5
234,TV,1.72,01:23,08-06-2023,18.5,Spring,2
276,Oven,1.37,01:36,12-07-2023,-4.7,Summer,2
273,Washing Machine,1.54,04:35,19-07-2023,26.8,Summer,1
429,Fridge,0.14,02:07,04-09-2023,9.3,Summer,3
375,Computer,1.2,10:53,11-11-2023,-8.8,Fall,2
286,Microwave,0.3,07:02,21-06-2023,18,Spring,4
469,Fridge,0.35,20:40,08-10-2023,23.9,Fall,5
335,Washing Machine,1.63,06:09,01-01-2023,-4.9,Winter,4
141,Washing Machine,0.81,16:43,04-03-2023,39.7,Winter,5
236,TV,0.3,13:09,25-05-2023,9.8,Spring,5
327,Oven,1.18,20:13,21-01-2023,29.6,Winter,4
232,Washing Machine,1.78,19:17,08-03-2023,24.4,Winter,4
442,Microwave,0.56,21:19,25-08-2023,14.8,Summer,5
485,Washing Machine,1.15,18:15,29-11-2023,16.3,Fall,5
237,Heater,2.69,17:20,23-07-2023,2.5,Summer,1
441,Air Conditioning,4.54,20:16,25-02-2023,-6.9,Winter,1
151,Computer,0.49,02:29,27-09-2023,21.6,Summer,2
296,TV,0.22,00:41,17-09-2023,32.3,Summer,4
99,Lights,1.95,21:42,21-02-2023,20.7,Winter,5
135,Oven,0.22,16:22,14-05-2023,14.4,Spring,5
240,Lights,1.1,15:11,08-11-2023,-2.9,Fall,5
416,Air Conditioning,2.38,08:54,26-02-2023,33.3,Winter,1
232,Dishwasher,0.86,07:02,24-04-2023,-7.3,Spring,5
468,Oven,1.27,08:02,12-02-2023,7.9,Winter,1
204,Heater,2.16,01:47,17-09-2023,15.1,Summer,3
482,Oven,1.62,04:22,03-08-2023,2.3,Summer,4
444,TV,1.04,11:14,01-04-2023,21.1,Spring,4
102,Oven,1.81,00:01,26-08-2023,19.1,Summer,5
71,Heater,2.61,14:28,16-09-2023,21.5,Summer,5
118,Lights,0.72,11:07,08-05-2023,23.4,Spring,5
182,Dishwasher,0.52,12:53,18-02-2023,8,Winter,1
399,Computer,1.25,07:13,30-01-2023,-2.9,Winter,3
233,Air Conditioning,2.01,06:08,08-06-2023,31.1,Spring,1
33,Dishwasher,1.23,15:00,16-05-2023,24.8,Spring,1
427,Oven,1.9,19:56,13-08-2023,35,Summer,3
493,Dishwasher,0.6,18:40,16-08-2023,37.2,Summer,1
61,TV,0.92,04:27,13-05-2023,37.7,Spring,1
186,Air Conditioning,4.58,20:28,04-07-2023,17.9,Summer,4
185,Heater,4.02,10:12,06-06-2023,16.7,Spring,4
82,Lights,0.47,13:38,31-01-2023,19.7,Winter,5
308,Dishwasher,0.8,19:45,06-09-2023,29.6,Summer,3
468,TV,1.02,18:08,17-10-2023,24.7,Fall,4
324,Heater,4.27,16:01,09-03-2023,21.5,Winter,1
497,Washing Machine,1.57,14:05,21-08-2023,6,Summer,3
122,TV,1.21,16:43,17-11-2023,14.1,Fall,3
485,Microwave,1.88,08:15,19-12-2023,23.1,Fall,1
413,Lights,0.5,01:45,15-05-2023,3.5,Spring,1
100,Dishwasher,1.35,23:45,01-06-2023,8.6,Spring,1
294,Washing Machine,1.03,20:35,07-02-2023,6.7,Winter,3
23,Dishwasher,0.43,18:49,23-10-2023,-9.6,Fall,5
163,Lights,1.24,17:48,20-02-2023,22.4,Winter,2
265,TV,0.5,15:37,07-05-2023,23.6,Spring,4
35,TV,1.02,20:07,15-09-2023,26.2,Summer,2
442,Dishwasher,1.24,04:23,19-07-2023,31.8,Summer,5
24,Computer,1.33,16:01,14-04-2023,30.4,Spring,2
21,Computer,0.48,08:12,27-05-2023,10.5,Spring,2
174,Microwave,1.71,22:52,06-08-2023,21,Summer,5
307,Microwave,1.17,21:33,04-05-2023,36,Spring,3
486,TV,1.62,23:52,06-12-2023,9,Fall,1
488,TV,0.95,18:53,12-01-2023,29.5,Winter,4
24,Microwave,1.82,03:45,05-12-2023,14.1,Fall,1
413,Microwave,1,00:30,14-07-2023,24.2,Summer,4
217,Oven,1.92,07:34,26-11-2023,-4,Fall,4
349,Oven,0.69,06:02,22-07-2023,0.4,Summer,4
361,Computer,1.33,11:29,28-03-2023,1.9,Winter,1
488,Fridge,0.29,00:25,08-05-2023,26.7,Spring,4
36,Computer,1.09,11:01,11-12-2023,36.1,Fall,4
158,Washing Machine,0.63,18:23,30-07-2023,29.9,Summer,2
202,TV,0.65,11:51,18-11-2023,-6.8,Fall,3
482,Air Conditioning,2.24,23:34,12-03-2023,10.7,Winter,4
367,Dishwasher,1.42,03:24,09-07-2023,28.4,Summer,4
64,Fridge,0.42,21:46,01-08-2023,-5.6,Summer,1
185,Air Conditioning,4.63,13:25,24-06-2023,21,Spring,4
420,Washing Machine,1.77,02:59,14-07-2023,3.5,Summer,4
84,Heater,4.8,21:02,07-03-2023,5.3,Winter,3
458,Heater,2.18,16:12,02-03-2023,27.4,Winter,5
412,Microwave,0.29,03:21,13-07-2023,27.4,Summer,4
310,Washing Machine,1.59,08:23,27-08-2023,0.8,Summer,5
322,TV,0.48,20:44,11-05-2023,33.9,Spring,2
286,Microwave,0.54,10:55,04-01-2023,38.1,Winter,1
334,Washing Machine,1.98,16:31,02-02-2023,21,Winter,4
280,Microwave,0.32,09:43,12-04-2023,-7.2,Spring,5
316,Air Conditioning,3.54,11:54,19-04-2023,39.7,Spring,4
446,Oven,0.84,13:22,11-02-2023,-4.9,Winter,4
372,Microwave,1.53,09:33,16-04-2023,25.4,Spring,3
334,Washing Machine,0.23,15:01,20-01-2023,18.7,Winter,3
69,TV,1.2,16:49,23-01-2023,-6.5,Winter,4
376,Oven,0.87,08:52,10-01-2023,18,Winter,4
156,Lights,1.4,10:41,15-01-2023,-1.2,Winter,2
171,Computer,1.86,11:54,13-09-2023,13.7,Summer,4
388,Air Conditioning,4.33,00:25,17-10-2023,29.9,Fall,5
4,Air Conditioning,2.69,13:49,17-02-2023,11.3,Winter,4
113,Computer,1.8,23:52,18-10-2023,21.9,Fall,5
190,Computer,1.96,20:54,25-03-2023,24,Winter,4
43,Dishwasher,1.01,19:33,20-09-2023,-5.5,Summer,1
280,Washing Machine,0.45,07:52,26-05-2023,-6.9,Spring,2
176,Microwave,1.32,03:00,20-10-2023,-2,Fall,2
447,Dishwasher,1.46,18:31,23-04-2023,11.6,Spring,1
99,Heater,3.67,23:29,03-06-2023,5.1,Spring,3
190,Washing Machine,0.33,21:12,19-12-2023,11.2,Fall,3
23,Dishwasher,1.92,16:29,11-06-2023,38.9,Spring,1
121,Dishwasher,1.84,10:52,22-12-2023,7.3,Fall,5
260,Microwave,0.47,05:23,23-10-2023,0.2,Fall,5
320,Dishwasher,1.61,07:28,22-07-2023,-1.8,Summer,4
338,Washing Machine,1.03,02:09,24-11-2023,-8.3,Fall,4
110,Microwave,1.4,12:33,04-08-2023,7.4,Summer,5
191,Air Conditioning,2.21,13:22,23-12-2023,37.2,Fall,2
141,Lights,0.43,16:15,27-06-2023,39.9,Spring,1
191,Microwave,1.35,10:41,30-12-2023,8.7,Fall,5
41,Heater,2.45,20:06,15-01-2023,22.2,Winter,3
312,Oven,1.45,05:55,17-03-2023,14.3,Winter,3
267,Microwave,0.76,05:33,11-07-2023,35.2,Summer,4
228,Lights,1.34,12:21,10-11-2023,-2.5,Fall,4
473,TV,1.64,11:55,26-10-2023,-4.7,Fall,2
44,Computer,0.31,11:47,07-09-2023,4,Summer,3
345,Fridge,0.48,05:02,08-03-2023,12.3,Winter,3
93,Oven,1.58,05:08,25-09-2023,38.9,Summer,2
141,Fridge,0.2,00:57,11-02-2023,0.1,Winter,1
411,Heater,2.3,07:28,23-05-2023,20.6,Spring,4
41,Fridge,0.16,07:08,31-05-2023,-5.3,Spring,1
108,TV,1.57,10:45,28-10-2023,16.8,Fall,2
364,Oven,0.37,16:54,12-09-2023,17.1,Summer,4
390,Washing Machine,1.96,01:03,18-05-2023,11.9,Spring,4
338,Washing Machine,1.13,15:59,08-11-2023,30.5,Fall,1
15,Microwave,1.31,14:25,22-11-2023,24.9,Fall,4
195,Fridge,0.14,14:33,06-07-2023,17.2,Summer,5
274,TV,1.05,19:11,26-03-2023,9.7,Winter,5
487,Heater,3.28,00:25,15-01-2023,20,Winter,3
236,Air Conditioning,2.79,03:15,20-12-2023,1.5,Fall,3
346,Computer,1.13,05:33,17-12-2023,36.5,Fall,5
173,Microwave,1.26,17:41,19-10-2023,11,Fall,3
310,Lights,1.91,07:39,22-08-2023,-4.1,Summer,3
66,Lights,1.68,02:55,15-12-2023,33.3,Fall,1
353,Fridge,0.18,18:33,13-08-2023,33.5,Summer,2
280,Computer,1.62,02:18,05-02-2023,25.2,Winter,5
318,Dishwasher,1.67,01:58,23-01-2023,8,Winter,1
421,Lights,1.46,07:13,01-04-2023,3.8,Spring,4
57,Washing Machine,1.73,22:14,28-07-2023,-3.3,Summer,1
148,Microwave,1.32,06:23,27-01-2023,26.9,Winter,4
225,Dishwasher,0.26,23:49,01-07-2023,31.8,Summer,1
331,Lights,1.75,09:31,11-02-2023,14.6,Winter,3
168,Fridge,0.34,12:23,04-01-2023,0.2,Winter,5
185,Fridge,0.19,13:33,30-07-2023,-9.5,Summer,1
309,Washing Machine,0.31,18:28,24-05-2023,20.9,Spring,1
98,Dishwasher,0.53,08:00,04-10-2023,21.3,Fall,3
323,Washing Machine,0.86,13:04,29-04-2023,30.4,Spring,2
294,Computer,0.83,11:08,12-10-2023,21.5,Fall,2
27,Dishwasher,1.49,10:20,05-03-2023,16,Winter,5
39,Heater,4.8,14:28,30-05-2023,24.6,Spring,5
433,Dishwasher,0.32,05:14,30-01-2023,3,Winter,4
491,Air Conditioning,4.08,02:16,15-06-2023,15.4,Spring,5
500,Washing Machine,1,11:05,13-06-2023,26.7,Spring,1
498,Heater,3.88,21:45,10-01-2023,9,Winter,4
495,Computer,0.54,17:39,12-11-2023,18.3,Fall,4
206,Oven,1.48,12:25,11-11-2023,19.2,Fall,1
56,TV,1.26,03:56,30-07-2023,-2.4,Summer,4
99,Oven,0.6,03:52,15-07-2023,-4.9,Summer,2
18,Computer,1.84,05:12,24-08-2023,36.3,Summer,4
422,Fridge,0.36,17:09,20-03-2023,31.2,Winter,2
370,Air Conditioning,4.39,14:29,07-07-2023,14.2,Summer,4
446,Heater,2.25,04:53,10-04-2023,23.6,Spring,2
350,Oven,0.52,19:56,05-06-2023,22.4,Spring,5
140,Heater,2.69,17:12,25-01-2023,28.2,Winter,3
326,TV,0.38,14:33,09-02-2023,8.3,Winter,5
153,Washing Machine,1.53,02:15,29-10-2023,-4.3,Fall,2
323,Washing Machine,1.47,00:52,15-09-2023,18.9,Summer,5
23,Heater,4.47,08:05,11-06-2023,14.4,Spring,5
305,Fridge,0.27,16:44,26-02-2023,6.2,Winter,2
39,Microwave,0.53,00:38,16-09-2023,-3.2,Summer,4
154,Dishwasher,0.44,20:41,26-10-2023,28.4,Fall,2
266,Microwave,0.53,09:46,16-05-2023,23.3,Spring,4
418,Microwave,1.77,05:04,01-09-2023,22,Summer,1
167,Washing Machine,0.53,20:50,02-12-2023,-6.9,Fall,4
54,Oven,1.58,21:11,23-10-2023,11.2,Fall,5
75,Dishwasher,0.67,01:51,14-12-2023,-9.3,Fall,5
167,Computer,1.86,19:05,08-05-2023,24.4,Spring,3
428,Microwave,1.38,09:17,30-07-2023,32.7,Summer,2
103,Computer,1.6,14:09,14-10-2023,38,Fall,1
301,Oven,1.75,11:37,02-11-2023,32.8,Fall,2
431,Computer,1.51,21:59,02-02-2023,10.3,Winter,4
75,Oven,1.92,13:38,05-01-2023,14.6,Winter,2
264,Washing Machine,1.68,18:40,17-10-2023,5,Fall,5
66,Air Conditioning,4.06,01:34,11-08-2023,32.8,Summer,2
233,Lights,1.63,21:05,19-12-2023,19.7,Fall,4
10,Computer,0.35,21:18,17-07-2023,28.2,Summer,4
36,TV,1.4,07:19,21-05-2023,5.1,Spring,4
26,Dishwasher,1.96,04:10,08-12-2023,27.3,Fall,2
169,Lights,1.77,04:31,18-09-2023,33.5,Summer,1
9,Oven,1.48,13:18,12-02-2023,36.6,Winter,3
481,Washing Machine,1.41,11:21,15-07-2023,39.7,Summer,1
467,Heater,4.35,17:50,05-10-2023,33.9,Fall,3
155,Fridge,0.48,12:52,30-03-2023,8.4,Winter,5
280,Oven,0.59,12:53,21-11-2023,39.2,Fall,5
81,Air Conditioning,2.31,22:28,02-03-2023,24.7,Winter,4
97,Air Conditioning,2.81,17:07,17-09-2023,26.2,Summer,4
488,Computer,0.97,20:30,24-03-2023,37,Winter,4
202,Dishwasher,0.24,12:49,13-09-2023,26.8,Summer,5
272,Oven,0.51,09:49,26-12-2023,30.4,Fall,5
181,Washing Machine,1.61,06:09,30-07-2023,-3.6,Summer,1
167,Oven,1.97,12:02,17-11-2023,2.2,Fall,5
209,Lights,0.88,01:10,21-01-2023,25.8,Winter,5
256,Washing Machine,1.2,02:21,05-06-2023,17.6,Spring,4
475,Air Conditioning,3.24,01:46,01-01-2023,13,Winter,5
422,Heater,2.23,21:41,18-07-2023,35.7,Summer,4
493,Heater,3.08,15:46,13-07-2023,36.5,Summer,4
140,Fridge,0.33,20:14,01-12-2023,30.8,Fall,3
192,Air Conditioning,2.46,12:11,01-08-2023,10.9,Summer,2
3,Washing Machine,0.46,03:49,22-12-2023,12.9,Fall,2
88,Fridge,0.38,22:32,20-08-2023,2.3,Summer,5
363,Washing Machine,0.88,00:26,24-04-2023,-2.6,Spring,4
263,TV,1.98,21:20,13-09-2023,16.4,Summer,2
483,Washing Machine,0.36,04:14,25-12-2023,26.5,Fall,5
214,Microwave,0.79,11:25,18-01-2023,33.2,Winter,4
360,Dishwasher,0.62,13:20,09-01-2023,23.6,Winter,5
54,Air Conditioning,2.75,12:48,17-08-2023,0.1,Summer,1
195,Dishwasher,1.59,16:38,11-03-2023,1.2,Winter,4
154,Microwave,1.53,02:56,20-08-2023,8.9,Summer,1
133,Fridge,0.17,15:12,12-08-2023,28.5,Summer,5
213,TV,1,09:17,02-08-2023,26.7,Summer,3
466,Microwave,0.59,08:33,15-09-2023,18.4,Summer,4
267,Lights,1.15,09:44,07-10-2023,22.3,Fall,5
54,Oven,0.33,03:56,03-01-2023,23.4,Winter,2
79,Lights,1.39,00:19,14-05-2023,37,Spring,5
318,Air Conditioning,3.15,00:13,13-10-2023,1.5,Fall,5
76,Dishwasher,0.92,08:24,31-12-2023,16.9,Fall,4
245,Heater,2.3,04:21,01-11-2023,22.3,Fall,1
285,Microwave,1.11,12:40,11-03-2023,28.3,Winter,5
144,Computer,1.09,12:17,14-04-2023,15.5,Spring,4
173,Fridge,0.5,03:03,24-08-2023,26.5,Summer,3
218,Air Conditioning,3.28,09:16,17-12-2023,8.1,Fall,4
478,Lights,0.4,09:49,24-03-2023,19.8,Winter,4
378,Computer,0.34,16:05,22-11-2023,19.6,Fall,2
22,Air Conditioning,3.05,17:50,20-01-2023,24.3,Winter,5
53,Heater,2.08,15:44,22-02-2023,7.4,Winter,5
125,Lights,0.74,16:23,08-06-2023,-3.6,Spring,5
216,Oven,1.6,00:41,16-06-2023,15.1,Spring,4
102,Microwave,0.46,04:08,12-08-2023,0,Summer,3
388,Heater,4.1,23:24,14-06-2023,2.7,Spring,2
480,TV,0.67,03:56,08-12-2023,3.3,Fall,3
399,Dishwasher,1.28,16:07,05-11-2023,23.7,Fall,2
192,Microwave,1.4,18:11,17-08-2023,-5.9,Summer,3
205,Heater,4.37,01:54,08-11-2023,31.2,Fall,1
222,Fridge,0.21,03:42,31-01-2023,33.4,Winter,1
65,Fridge,0.13,05:44,04-07-2023,24.2,Summer,2
411,Oven,1.21,03:26,31-01-2023,22.8,Winter,4
221,Computer,0.37,09:44,28-06-2023,29,Spring,1
189,Washing Machine,1.03,17:32,13-02-2023,23.6,Winter,1
437,Dishwasher,1.98,06:26,30-08-2023,28.4,Summer,1
13,Microwave,1.47,18:21,30-01-2023,-4,Winter,1
232,Air Conditioning,4.21,00:57,13-12-2023,-9.8,Fall,4
317,Air Conditioning,3.2,08:16,25-01-2023,16.7,Winter,1
236,Fridge,0.33,15:41,16-12-2023,-4.8,Fall,4
204,Fridge,0.45,19:46,06-03-2023,23,Winter,3
311,Washing Machine,0.87,06:58,06-11-2023,23,Fall,2
430,Air Conditioning,3.21,17:43,15-04-2023,28.9,Spring,2
17,Oven,0.57,07:19,19-01-2023,22.5,Winter,5
488,Lights,1.11,01:24,13-10-2023,26.9,Fall,4
152,Microwave,1.86,11:46,21-01-2023,5.4,Winter,5
334,Microwave,0.74,23:24,06-10-2023,-6.4,Fall,5
41,Lights,1.48,22:48,06-04-2023,-6.3,Spring,2
61,Heater,4.61,12:45,07-09-2023,17.3,Summer,3
84,Washing Machine,0.66,20:15,06-10-2023,-8.6,Fall,2
247,Washing Machine,1.09,07:02,13-08-2023,4.4,Summer,3
235,Computer,1.33,00:14,11-08-2023,37.9,Summer,4
89,Washing Machine,0.89,17:44,07-11-2023,29,Fall,1
305,TV,1.94,20:48,16-09-2023,24.4,Summer,4
161,Lights,0.73,00:44,30-12-2023,30.4,Fall,2
123,Oven,0.87,00:06,23-10-2023,18.6,Fall,1
5,Fridge,0.36,11:35,13-12-2023,33.2,Fall,3
182,Microwave,1,20:18,04-09-2023,26.4,Summer,5
317,Washing Machine,0.8,15:21,18-01-2023,9.4,Winter,4
494,Oven,0.78,23:06,30-07-2023,-4.7,Summer,5
352,Washing Machine,1.49,20:36,11-08-2023,11.4,Summer,3
467,Computer,1.84,02:56,23-08-2023,28.9,Summer,2
331,Heater,4.72,20:03,20-04-2023,4.5,Spring,2
18,Lights,0.46,12:30,04-04-2023,-6.4,Spring,5
476,Microwave,0.63,15:47,18-09-2023,34.5,Summer,2
432,Oven,0.34,22:17,09-01-2023,26.9,Winter,3
289,Computer,0.65,02:42,08-10-2023,-4.6,Fall,1
133,Fridge,0.35,02:17,07-02-2023,9.8,Winter,3
464,Air Conditioning,4.44,22:14,21-12-2023,39.9,Fall,3
311,Microwave,1.44,00:46,17-07-2023,10,Summer,3
449,Fridge,0.15,10:41,26-04-2023,34,Spring,3
435,Dishwasher,0.74,02:10,16-09-2023,14.8,Summer,3
38,Lights,0.75,00:37,01-01-2024,-9.7,Winter,1
191,TV,1.73,10:55,02-04-2023,1.9,Spring,4
272,Microwave,1.32,20:11,23-10-2023,9.9,Fall,3
259,TV,1.62,20:49,30-04-2023,1.6,Spring,5
396,Oven,1.31,20:17,16-07-2023,23.9,Summer,4
194,Fridge,0.42,00:19,11-01-2023,22,Winter,5
164,Lights,1.52,15:37,18-12-2023,32.4,Fall,4
261,Microwave,1.5,07:28,14-06-2023,17,Spring,2
379,TV,1.13,10:45,19-05-2023,-4.4,Spring,3
88,TV,1.58,14:38,03-09-2023,31.7,Summer,5
395,Lights,0.36,04:05,25-05-2023,4.7,Spring,5
468,Computer,1.4,08:21,19-02-2023,23,Winter,2
24,Lights,1.33,06:54,30-01-2023,33.4,Winter,3
87,Fridge,0.43,06:56,21-08-2023,25.3,Summer,2
148,Lights,0.64,06:21,26-11-2023,24.5,Fall,5
370,Heater,4.64,22:04,28-11-2023,31.6,Fall,4
446,Microwave,1.97,20:27,18-01-2023,6.2,Winter,5
459,Air Conditioning,4.84,11:06,01-12-2023,8.6,Fall,5
312,Washing Machine,0.39,07:18,05-04-2023,24,Spring,2
260,Heater,4.78,11:45,22-11-2023,34.7,Fall,1
261,Lights,0.28,15:40,22-07-2023,14,Summer,3
444,Fridge,0.31,18:17,02-02-2023,4.7,Winter,4
363,Dishwasher,1.37,22:12,27-01-2023,7.8,Winter,3
433,Washing Machine,1.18,03:20,06-04-2023,8.4,Spring,5
19,Fridge,0.28,06:18,01-01-2024,-5.8,Winter,2
281,Lights,1.48,01:12,02-05-2023,20.9,Spring,1
48,Heater,3.09,14:50,11-09-2023,8.1,Summer,1
246,Air Conditioning,3.39,00:47,05-12-2023,5.1,Fall,3
369,Fridge,0.35,03:18,12-03-2023,21.5,Winter,5
265,Computer,1.49,11:12,15-10-2023,19,Fall,2
349,Microwave,1.86,11:14,19-12-2023,-9.4,Fall,5
487,Air Conditioning,4.47,23:26,18-01-2023,4.2,Winter,4
168,TV,0.34,15:35,11-06-2023,24,Spring,2
46,Heater,4.59,20:50,02-01-2023,21,Winter,3
368,Oven,0.58,21:47,21-06-2023,36.8,Spring,4
124,Computer,0.21,15:44,02-09-2023,27.6,Summer,3
136,Dishwasher,0.7,23:16,05-02-2023,25.4,Winter,3
327,Lights,0.84,14:30,10-08-2023,14,Summer,4
337,Dishwasher,0.94,04:17,02-02-2023,13.6,Winter,1
265,TV,1.29,11:29,27-08-2023,28.7,Summer,4
53,Fridge,0.22,18:02,01-08-2023,-1.9,Summer,3
473,Computer,0.97,02:23,13-03-2023,-7.3,Winter,3
497,Washing Machine,0.74,11:11,04-06-2023,35.6,Spring,3
267,Oven,1.5,01:55,20-06-2023,-6.6,Spring,4
122,Dishwasher,1.94,23:58,26-01-2023,15.2,Winter,2
235,Air Conditioning,2.12,19:23,16-06-2023,35.1,Spring,5
341,Lights,0.65,00:16,26-04-2023,21,Spring,4
292,Heater,4.65,20:35,23-04-2023,29.7,Spring,3
497,TV,0.75,01:31,06-04-2023,21.4,Spring,2
34,Microwave,1.03,12:33,22-11-2023,34.3,Fall,4
125,Computer,0.64,16:39,04-09-2023,-6.6,Summer,2
241,Lights,0.92,09:24,13-09-2023,20.3,Summer,2
201,Dishwasher,0.6,12:03,16-11-2023,25.4,Fall,4
232,Lights,0.2,09:01,20-04-2023,6,Spring,4
430,Washing Machine,1.7,23:26,10-06-2023,17,Spring,5
162,Fridge,0.39,09:08,23-10-2023,-3.8,Fall,2
203,Heater,4.21,16:40,22-08-2023,16.9,Summer,3
273,Heater,4.37,13:31,17-02-2023,39.8,Winter,4
207,Microwave,1.19,10:02,16-06-2023,-3.4,Spring,2
172,Dishwasher,1.39,18:07,30-09-2023,23.1,Summer,4
437,Dishwasher,0.28,20:28,30-01-2023,-6.6,Winter,1
245,Dishwasher,1.04,20:12,23-11-2023,19.3,Fall,4
490,Heater,4.51,00:35,19-08-2023,-6.1,Summer,2
28,TV,1.86,07:28,20-09-2023,-0.4,Summer,3
151,Microwave,0.76,07:23,30-01-2023,29,Winter,4
196,Computer,1.26,05:17,09-03-2023,0.7,Winter,3
120,Oven,1.47,05:04,30-01-2023,8.6,Winter,2
160,TV,1.78,02:54,20-06-2023,29.9,Spring,2
229,Heater,2.67,04:52,18-03-2023,28.8,Winter,3
228,Computer,1.88,22:55,30-10-2023,-8.5,Fall,3
42,Washing Machine,0.61,08:24,10-05-2023,-4.1,Spring,3
5,Dishwasher,1.45,19:13,27-11-2023,12.7,Fall,2
131,TV,1.29,07:10,22-10-2023,22.8,Fall,4
208,Microwave,0.89,08:10,11-07-2023,24.3,Summer,3
322,Air Conditioning,2.3,22:39,11-03-2023,20.9,Winter,2
461,Microwave,1.75,18:22,15-03-2023,30.3,Winter,1
392,Computer,1.49,03:05,28-10-2023,6.9,Fall,5
442,TV,1.27,09:59,14-06-2023,-3,Spring,1
121,Washing Machine,1.49,07:56,10-06-2023,16.5,Spring,4
54,Lights,1.22,01:59,02-06-2023,-5.2,Spring,5
15,Washing Machine,1.35,09:09,27-08-2023,13.3,Summer,3
86,Washing Machine,1.13,20:27,30-11-2023,-8.8,Fall,3
21,Dishwasher,1.34,09:44,29-05-2023,21.6,Spring,1
445,Microwave,1.32,14:55,10-02-2023,34.4,Winter,1
486,Washing Machine,1.33,20:42,24-01-2023,4.6,Winter,3
208,Heater,4.74,17:50,22-11-2023,10.6,Fall,3
18,Lights,1.8,01:27,01-02-2023,26.4,Winter,3
324,Computer,1.6,03:22,27-10-2023,39.9,Fall,1
119,TV,0.61,08:41,23-06-2023,29.3,Spring,1
466,Air Conditioning,2.93,15:11,03-05-2023,4.8,Spring,3
253,Lights,1.46,00:12,28-06-2023,17.1,Spring,2
183,Microwave,0.56,00:57,09-03-2023,39,Winter,1
