timestamp,Home ID,Appliance Type,Energy Consumption (kWh),Outdoor Temperature (°C),Season,Household Size
2023-06-01 02:52:00,261,Air Conditioning,4.02,0.1,Spring,5
2023-07-25 09:19:00,380,Lights,1.45,39.8,Summer,1
2023-01-27 02:05:00,430,Microwave,1.1,-5.6,Winter,5
2023-11-01 21:29:00,485,Washing Machine,1.19,39.5,Fall,3
2023-08-12 09:26:00,417,Air Conditioning,3.32,19.6,Summer,5
2023-12-11 15:16:00,119,Heater,3.64,24.8,Fall,4
2023-05-06 03:20:00,224,Computer,0.81,31.6,Spring,3
2023-04-30 09:32:00,202,Heater,3.88,11.2,Spring,3
2023-07-31 08:44:00,319,Oven,1.42,7.3,Summer,3
2023-12-05 09:21:00,499,Heater,2.09,-1.3,Fall,3
2023-12-07 11:05:00,46,Oven,1.16,-1.3,Fall,5
2023-11-20 09:24:00,194,Heater,4.59,31.9,Fall,2
2023-10-09 07:56:00,252,Heater,2.77,-0.1,Fall,2
2023-01-21 08:51:00,131,Heater,2.64,9.1,Winter,2
2023-03-31 10:10:00,349,Oven,1.94,30.3,Winter,4
2023-05-15 07:08:00,212,Dishwasher,0.58,9.4,Spring,4
2023-03-21 23:53:00,129,Microwave,1.94,-8.4,Winter,4
2023-06-10 13:40:00,379,Oven,1.51,8.1,Spring,4
2023-08-30 11:15:00,172,Air Conditioning,4.91,-7.9,Summer,2
2023-07-09 21:54:00,405,Fridge,0.28,3.4,Summer,1
2023-12-21 14:28:00,4,Oven,0.76,19.0,Fall,5
2023-10-09 14:46:00,229,Computer,1.14,2.5,Fall,1
2023-04-24 03:02:00,161,TV,0.85,38.9,Spring,4
2023-08-23 02:15:00,327,Dishwasher,1.94,5.5,Summer,2
2023-06-22 11:51:00,204,Washing Machine,1.86,31.5,Spring,5
2023-03-18 22:17:00,377,Air Conditioning,4.56,4.1,Winter,2
2023-09-05 18:36:00,306,Microwave,0.72,37.8,Summer,3
2023-11-06 14:16:00,29,Heater,3.5,22.6,Fall,2
2023-06-07 16:10:00,277,Heater,3.89,2.6,Spring,1
2023-11-23 16:27:00,22,TV,1.0,12.3,Fall,3
2023-02-06 05:12:00,267,Dishwasher,0.39,35.0,Winter,3
2023-10-10 12:29:00,320,Washing Machine,0.83,27.8,Fall,2
2023-03-01 13:32:00,36,Fridge,0.17,-5.1,Winter,1
2023-06-06 15:08:00,59,Lights,1.52,-0.6,Spring,3
2023-11-29 14:22:00,316,Fridge,0.45,15.6,Fall,2
2023-07-21 14:22:00,78,Computer,1.81,9.7,Summer,4
2023-11-28 09:18:00,68,Microwave,1.81,14.0,Fall,2
2023-12-07 12:13:00,385,Microwave,0.66,-6.5,Fall,4
2023-01-12 05:13:00,333,Washing Machine,0.43,32.9,Winter,4
2023-02-18 07:04:00,56,Washing Machine,1.82,29.9,Winter,3
2023-05-20 07:05:00,205,Air Conditioning,2.17,29.4,Spring,4
2023-02-22 19:20:00,135,Fridge,0.48,39.3,Winter,4
2023-04-06 08:05:00,222,Microwave,1.23,1.2,Spring,5
2023-05-14 11:55:00,38,Microwave,1.3,24.5,Spring,1
2023-09-21 05:22:00,233,Computer,0.23,37.6,Summer,4
2023-07-29 02:18:00,78,Dishwasher,0.47,11.5,Summer,4
2023-12-12 09:38:00,458,Oven,1.9,27.8,Fall,3
2023-08-13 18:03:00,397,Washing Machine,0.5,15.1,Summer,3
2023-01-15 15:34:00,236,Microwave,0.26,13.1,Winter,4
2023-08-27 13:52:00,261,Air Conditioning,3.37,15.5,Summer,5
2023-03-08 12:45:00,399,Heater,3.68,-2.7,Winter,3
2023-05-18 11:09:00,396,Lights,0.5,23.5,Spring,4
2023-12-03 22:47:00,219,Fridge,0.39,-4.1,Fall,1
2023-06-13 22:37:00,164,Computer,1.92,9.7,Spring,2
2023-10-22 17:56:00,454,Dishwasher,0.92,38.6,Fall,5
2023-12-07 09:23:00,446,Microwave,0.26,10.0,Fall,3
2023-09-10 03:38:00,369,Air Conditioning,4.42,18.1,Summer,4
2023-12-22 08:55:00,496,TV,0.72,23.6,Fall,4
2023-11-05 08:37:00,224,Air Conditioning,3.68,2.8,Fall,4
2023-04-30 23:11:00,113,Air Conditioning,4.83,9.8,Spring,3
2023-09-17 05:31:00,204,Heater,4.12,28.8,Summer,2
2023-06-10 15:38:00,436,TV,1.48,36.1,Spring,2
2023-03-12 07:45:00,194,Dishwasher,1.07,8.0,Winter,5
2023-02-10 04:54:00,208,Air Conditioning,2.68,11.0,Winter,1
2023-08-18 00:55:00,98,Oven,1.13,1.9,Summer,4
2023-07-31 04:16:00,103,Dishwasher,1.11,29.6,Summer,5
2023-12-30 20:54:00,497,Lights,0.34,33.4,Fall,5
2023-05-28 19:09:00,488,Washing Machine,0.29,6.7,Spring,5
2023-05-23 11:08:00,486,Computer,1.79,19.7,Spring,3
2023-04-28 16:41:00,127,Washing Machine,1.09,16.8,Spring,2
2023-06-21 09:54:00,169,Heater,4.8,-6.9,Spring,2
2023-07-06 09:54:00,257,Fridge,0.13,23.6,Summer,2
2023-06-26 10:13:00,292,Washing Machine,1.32,38.6,Spring,5
2023-08-23 14:49:00,225,TV,1.0,13.2,Summer,3
2023-08-06 14:43:00,430,Dishwasher,1.42,3.8,Summer,1
2023-12-22 17:51:00,154,Heater,2.23,33.2,Fall,2
2023-03-20 08:28:00,201,Washing Machine,1.95,4.9,Winter,4
2023-07-21 19:38:00,159,Air Conditioning,4.47,22.1,Summer,5
2023-01-20 00:01:00,157,Air Conditioning,2.44,12.6,Winter,5
2023-03-30 17:07:00,223,Oven,1.76,16.5,Winter,3
2023-05-15 22:22:00,119,Heater,2.01,30.9,Spring,3
2023-02-01 22:54:00,145,Microwave,0.74,20.6,Winter,1
2023-01-26 07:23:00,331,Computer,1.05,3.4,Winter,1
2023-04-01 17:10:00,486,Dishwasher,0.71,20.1,Spring,2
2023-07-17 15:11:00,10,TV,1.21,-1.8,Summer,4
2023-06-19 17:49:00,86,Dishwasher,1.68,28.1,Spring,2
2023-08-15 06:16:00,113,Air Conditioning,4.66,37.8,Summer,1
2023-02-26 16:18:00,16,Computer,1.18,29.5,Winter,1
2023-06-24 15:30:00,349,Fridge,0.19,15.5,Spring,1
2023-05-29 13:21:00,440,Heater,3.97,0.1,Spring,4
2023-04-21 03:43:00,386,Fridge,0.28,23.9,Spring,2
2023-12-25 00:54:00,158,TV,1.93,34.1,Fall,3
2023-08-30 14:52:00,260,Dishwasher,0.68,9.9,Summer,5
2023-08-26 14:10:00,496,Fridge,0.15,4.6,Summer,3
2023-04-03 07:41:00,378,Air Conditioning,4.14,-1.7,Spring,2
2023-03-19 21:03:00,211,Fridge,0.29,12.1,Winter,2
2023-04-23 15:28:00,28,Fridge,0.27,34.3,Spring,2
2023-06-30 13:45:00,397,Computer,1.67,34.4,Spring,4
2023-07-20 13:28:00,224,Heater,3.68,14.5,Summer,4
2023-12-01 00:11:00,395,Computer,0.64,-9.7,Fall,3
2023-01-23 23:38:00,177,TV,0.85,4.4,Winter,4
2023-01-26 08:28:00,323,Fridge,0.47,-5.7,Winter,5
2023-02-25 23:19:00,313,Microwave,1.41,1.2,Winter,1
2023-12-22 09:46:00,244,Dishwasher,1.13,-7.1,Fall,4
2023-09-03 01:37:00,290,Computer,1.93,2.6,Summer,4
2023-03-20 20:17:00,382,Oven,0.57,1.6,Winter,1
2023-03-16 03:38:00,389,Fridge,0.23,11.3,Winter,2
2023-09-05 01:41:00,92,Dishwasher,1.66,26.1,Summer,1
2023-07-06 12:12:00,229,Fridge,0.38,31.2,Summer,3
2023-01-06 11:53:00,426,Computer,1.44,7.0,Winter,1
2023-07-20 02:21:00,343,Computer,0.91,22.0,Summer,3
2023-01-22 03:18:00,499,Oven,0.63,36.6,Winter,2
2023-11-18 11:05:00,475,Fridge,0.19,19.1,Fall,1
2023-08-18 19:56:00,239,Microwave,0.59,12.3,Summer,3
2023-06-20 13:50:00,446,TV,1.68,-9.9,Spring,3
2023-04-18 02:40:00,333,Air Conditioning,2.94,25.7,Spring,4
2023-06-11 22:54:00,376,Lights,0.97,-6.5,Spring,3
2023-06-20 21:22:00,227,Heater,4.62,39.6,Spring,1
2023-05-25 04:23:00,365,Computer,1.32,16.3,Spring,4
2023-02-20 21:40:00,37,Computer,0.24,19.6,Winter,1
2023-12-06 14:11:00,297,Lights,1.41,-4.1,Fall,5
2023-02-19 17:43:00,71,Dishwasher,0.68,25.8,Winter,4
2023-12-01 00:44:00,446,Oven,1.12,20.2,Fall,3
2023-05-27 01:26:00,132,Oven,0.43,-3.0,Spring,1
2023-07-19 06:36:00,235,TV,1.51,-0.9,Summer,4
2023-10-09 21:30:00,37,Dishwasher,0.8,39.1,Fall,2
2023-08-27 05:49:00,245,TV,0.43,39.5,Summer,3
2023-04-24 22:56:00,216,Oven,0.94,13.4,Spring,1
2023-12-31 23:08:00,260,Computer,0.67,-7.1,Fall,1
2023-12-11 22:12:00,121,Fridge,0.41,0.4,Fall,4
2023-04-08 00:38:00,27,Lights,1.29,7.6,Spring,2
2023-08-14 00:37:00,112,TV,1.88,11.2,Summer,2
2023-06-01 19:12:00,17,Lights,1.88,24.9,Spring,4
2023-04-16 01:52:00,252,Washing Machine,0.44,4.1,Spring,2
2023-02-21 14:52:00,20,TV,1.84,14.1,Winter,1
2023-07-24 08:08:00,270,Fridge,0.17,29.1,Summer,5
2023-10-09 20:21:00,290,Fridge,0.26,-7.8,Fall,5
2023-12-07 04:23:00,349,Dishwasher,0.23,8.1,Fall,1
2023-04-08 02:06:00,348,Computer,1.59,10.7,Spring,3
2023-08-01 11:03:00,87,Heater,4.69,16.1,Summer,1
2023-09-16 02:48:00,257,Microwave,0.94,23.5,Summer,5
2023-02-28 23:25:00,239,Microwave,0.31,26.8,Winter,5
2023-12-28 16:38:00,228,Fridge,0.26,4.0,Fall,2
2023-05-10 22:27:00,246,TV,1.21,4.1,Spring,3
2023-03-05 04:15:00,159,Computer,1.59,37.4,Winter,2
2023-09-17 18:18:00,209,Microwave,0.83,3.2,Summer,4
2023-08-08 17:26:00,279,Oven,1.7,-0.3,Summer,3
2023-10-11 12:29:00,233,Dishwasher,1.76,12.4,Fall,5
2023-01-01 01:36:00,54,TV,1.91,32.7,Winter,1
2023-09-01 11:35:00,282,Fridge,0.47,0.4,Summer,1
2023-09-14 19:16:00,211,Oven,0.54,31.9,Summer,2
2023-11-05 12:36:00,428,Lights,1.26,11.8,Fall,1
2023-05-25 00:59:00,26,Air Conditioning,2.3,15.6,Spring,2
2023-07-27 00:13:00,60,Computer,0.52,31.6,Summer,1
2023-02-04 18:15:00,373,Air Conditioning,4.4,29.4,Winter,5
2023-06-30 17:15:00,65,TV,0.55,13.6,Spring,2
2023-04-04 12:22:00,99,Air Conditioning,4.59,17.3,Spring,3
2023-10-06 15:05:00,336,Heater,4.39,31.6,Fall,4
2023-09-01 10:44:00,21,Air Conditioning,4.7,-0.6,Summer,1
2023-06-25 10:55:00,316,Lights,1.27,14.8,Spring,1
2023-10-04 12:32:00,423,Dishwasher,1.96,2.6,Fall,1
2023-08-22 08:15:00,418,Computer,1.19,32.0,Summer,2
2023-08-03 16:01:00,66,Lights,0.48,6.4,Summer,1
2023-10-11 07:39:00,309,Microwave,1.56,25.7,Fall,4
2023-02-11 17:59:00,67,Washing Machine,1.69,33.6,Winter,5
2023-05-13 11:24:00,194,Dishwasher,0.87,25.0,Spring,3
2023-08-18 02:00:00,67,Lights,0.26,16.6,Summer,4
2023-08-20 11:13:00,141,Air Conditioning,4.61,27.1,Summer,1
2023-08-17 09:57:00,162,Fridge,0.33,30.2,Summer,3
2023-11-10 01:13:00,427,Heater,2.41,2.7,Fall,2
2023-05-14 18:34:00,419,Lights,0.29,26.9,Spring,5
2023-08-08 08:43:00,174,TV,0.25,36.5,Summer,5
2023-05-08 07:47:00,487,Air Conditioning,2.48,6.4,Spring,5
2023-07-09 23:49:00,218,Fridge,0.12,4.7,Summer,1
2023-02-17 12:58:00,44,TV,1.83,5.5,Winter,4
2023-11-30 17:10:00,409,Dishwasher,0.34,-3.1,Fall,1
2023-02-17 13:47:00,342,Fridge,0.1,32.2,Winter,1
2023-07-19 13:45:00,388,Lights,0.63,3.4,Summer,3
2023-12-13 18:45:00,447,Microwave,1.06,-9.3,Fall,3
2023-06-18 06:31:00,59,Oven,1.39,13.4,Spring,5
2023-01-02 19:40:00,249,Heater,2.77,-0.5,Winter,5
2023-06-04 08:46:00,474,Computer,1.58,26.0,Spring,4
2023-06-10 13:40:00,498,Computer,0.69,-7.3,Spring,3
2023-09-29 11:37:00,300,TV,0.75,21.8,Summer,5
2023-11-28 02:35:00,98,TV,1.01,20.0,Fall,3
2023-03-04 04:09:00,393,Lights,1.22,0.1,Winter,3
2023-03-04 07:09:00,381,Washing Machine,0.43,8.3,Winter,2
2023-10-16 19:31:00,65,Oven,1.71,31.7,Fall,2
2023-06-19 02:34:00,439,Dishwasher,0.63,-5.3,Spring,2
2023-01-22 17:21:00,238,Oven,0.87,9.5,Winter,1
2023-01-13 20:04:00,404,Computer,1.84,1.0,Winter,2
2023-06-12 18:55:00,347,Washing Machine,1.89,22.0,Spring,5
2023-07-22 23:20:00,273,Washing Machine,1.9,10.4,Summer,2
2023-11-13 15:34:00,247,TV,1.66,24.4,Fall,1
2023-09-09 07:46:00,50,Microwave,0.75,36.1,Summer,4
2023-05-29 01:05:00,47,Microwave,0.6,9.6,Spring,1
2023-12-31 11:31:00,305,Fridge,0.3,15.5,Fall,1
2023-11-19 21:00:00,47,Air Conditioning,2.04,18.9,Fall,2
2023-04-21 17:57:00,103,Computer,1.55,-5.8,Spring,4
2023-06-09 02:17:00,20,Fridge,0.38,23.3,Spring,4
2023-01-06 09:23:00,170,Oven,1.32,12.4,Winter,1
2023-06-16 00:03:00,330,Heater,2.34,14.4,Spring,1
2023-10-01 10:44:00,77,TV,1.15,-0.5,Fall,4
2023-07-18 16:14:00,411,Microwave,1.23,1.2,Summer,1
2023-04-03 01:51:00,138,Computer,1.96,32.1,Spring,1
2023-08-05 17:23:00,294,Fridge,0.22,3.7,Summer,3
2023-03-28 01:53:00,445,Heater,4.55,35.9,Winter,5
2023-09-03 16:43:00,242,Oven,0.89,37.5,Summer,5
2023-12-28 23:33:00,358,Microwave,0.5,6.1,Fall,3
2023-02-26 03:10:00,35,Fridge,0.25,11.0,Winter,3
2023-02-02 20:58:00,131,TV,0.39,29.7,Winter,4
2023-01-31 09:00:00,500,Heater,3.02,35.2,Winter,5
2023-09-19 15:11:00,378,Washing Machine,0.44,-8.6,Summer,1
2023-12-10 01:36:00,182,Air Conditioning,3.45,-4.0,Fall,2
2023-11-15 14:02:00,259,Oven,1.84,-6.9,Fall,4
2023-10-26 02:01:00,439,Oven,0.25,-9.8,Fall,1
2023-01-10 21:51:00,58,Washing Machine,0.3,24.8,Winter,4
2023-10-25 15:19:00,388,Heater,4.87,30.5,Fall,4
2023-01-06 00:02:00,150,Air Conditioning,3.81,13.4,Winter,2
2023-03-17 15:04:00,163,Lights,1.72,7.6,Winter,3
2023-11-28 08:22:00,47,TV,0.37,-4.8,Fall,5
2023-03-05 02:55:00,472,Fridge,0.33,19.9,Winter,3
2023-11-10 02:20:00,427,TV,0.99,1.0,Fall,3
2023-01-01 15:58:00,333,Washing Machine,0.77,32.4,Winter,1
2023-09-19 23:33:00,220,Dishwasher,1.5,-9.4,Summer,1
2023-07-03 03:11:00,277,Microwave,0.26,38.6,Summer,2
2023-03-18 07:23:00,490,Air Conditioning,4.6,5.2,Winter,4
2023-03-03 18:28:00,251,Microwave,0.23,-7.7,Winter,5
2023-05-04 07:19:00,368,Computer,1.55,7.0,Spring,1
2023-07-24 08:43:00,377,Heater,2.9,37.0,Summer,2
2023-03-30 14:24:00,422,Oven,1.06,19.2,Winter,3
2023-10-12 23:02:00,421,Fridge,0.29,9.5,Fall,5
2023-10-13 03:08:00,207,TV,1.48,27.3,Fall,5
2023-08-25 13:27:00,428,Oven,1.67,35.2,Summer,2
2023-04-06 13:10:00,27,Washing Machine,0.6,9.2,Spring,1
2023-03-18 19:40:00,83,Microwave,1.23,3.8,Winter,3
2023-10-10 21:38:00,357,TV,0.51,18.9,Fall,1
2023-12-21 09:35:00,34,Computer,1.23,31.5,Fall,1
2023-06-01 12:25:00,200,Washing Machine,1.14,-4.0,Spring,2
2023-03-29 13:20:00,135,Microwave,0.44,-6.2,Winter,1
2023-09-16 03:15:00,356,Fridge,0.24,6.3,Summer,1
2023-09-27 06:35:00,18,Lights,0.23,36.4,Summer,5
2023-10-16 04:31:00,379,Dishwasher,1.11,31.8,Fall,1
2023-11-29 01:04:00,53,Fridge,0.33,-2.3,Fall,5
2023-04-23 04:05:00,192,Fridge,0.43,13.1,Spring,1
2023-08-14 01:11:00,12,Dishwasher,1.18,14.1,Summer,4
2023-09-24 17:35:00,177,Computer,0.77,19.6,Summer,4
2023-07-14 09:11:00,98,Heater,2.14,9.1,Summer,3
2023-06-27 13:00:00,403,Oven,1.45,17.5,Spring,1
2023-05-28 09:20:00,14,Oven,0.95,-1.5,Spring,3
2023-12-24 15:46:00,408,Air Conditioning,4.36,18.4,Fall,1
2023-12-23 17:33:00,67,Heater,4.92,0.6,Fall,1
2023-04-01 00:18:00,324,Air Conditioning,3.1,15.7,Spring,4
2023-03-18 00:09:00,89,Heater,3.45,5.3,Winter,4
2023-01-27 00:41:00,452,Oven,0.84,17.7,Winter,5
2023-04-11 17:47:00,442,Air Conditioning,3.89,32.0,Spring,1
2023-03-08 01:38:00,255,Fridge,0.43,33.4,Winter,3
2023-03-29 10:26:00,449,TV,1.67,-1.3,Winter,3
2023-08-06 22:02:00,425,Washing Machine,0.79,32.6,Summer,4
2023-03-07 01:31:00,418,Computer,1.0,11.5,Winter,2
2023-09-25 12:02:00,441,Fridge,0.1,26.9,Summer,4
2023-08-19 07:28:00,387,Washing Machine,0.72,-9.7,Summer,5
2023-02-12 00:27:00,366,Washing Machine,1.35,-2.3,Winter,1
2023-10-13 20:37:00,63,Computer,1.49,13.8,Fall,4
2023-06-17 19:32:00,297,Heater,4.92,18.1,Spring,3
2023-10-21 12:19:00,317,Microwave,0.67,38.6,Fall,1
2023-02-12 22:25:00,299,TV,0.69,-9.2,Winter,4
2023-06-02 07:48:00,490,Microwave,1.67,4.3,Spring,2
2023-09-19 00:05:00,472,Heater,2.14,-6.6,Summer,5
2023-12-29 09:21:00,263,Heater,3.92,40.0,Fall,1
2023-08-07 16:14:00,206,Oven,0.49,36.1,Summer,5
2023-02-12 10:17:00,67,Dishwasher,1.41,3.7,Winter,3
2023-05-21 09:49:00,279,Washing Machine,0.38,8.7,Spring,3
2023-03-27 16:14:00,107,Air Conditioning,3.37,0.5,Winter,3
2023-03-10 18:17:00,148,Fridge,0.11,12.9,Winter,2
2023-08-10 20:21:00,485,Dishwasher,1.52,17.4,Summer,3
2023-08-27 12:55:00,211,Heater,3.65,17.2,Summer,4
2023-12-24 20:43:00,316,Lights,1.73,-6.2,Fall,4
2023-07-05 20:06:00,19,Dishwasher,1.05,-4.1,Summer,2
2023-08-09 05:00:00,4,Lights,1.92,-9.5,Summer,5
2023-05-21 21:04:00,428,TV,0.87,-0.7,Spring,1
2023-08-05 17:42:00,185,Dishwasher,0.57,32.4,Summer,4
2023-09-27 06:33:00,362,Fridge,0.38,22.6,Summer,1
2023-06-09 13:24:00,30,Heater,3.55,26.2,Spring,3
2023-03-31 02:09:00,104,Air Conditioning,2.12,7.3,Winter,3
2023-10-25 16:20:00,221,TV,1.63,19.9,Fall,2
2023-12-29 16:30:00,265,Microwave,1.98,-2.0,Fall,3
2023-06-09 13:24:00,10,Washing Machine,0.83,36.5,Spring,5
2023-06-19 09:06:00,332,Fridge,0.32,20.4,Spring,5
2023-05-18 02:35:00,485,Dishwasher,1.95,19.1,Spring,3
2023-05-31 09:19:00,150,Computer,0.57,36.5,Spring,3
2023-04-12 03:03:00,22,Microwave,1.09,13.3,Spring,2
2023-12-18 15:51:00,283,Heater,3.35,19.8,Fall,1
2023-11-26 00:30:00,490,Lights,1.16,39.7,Fall,5
2023-08-04 15:57:00,281,Lights,1.26,29.3,Summer,5
2023-11-12 22:25:00,329,Lights,1.36,21.0,Fall,2
2023-03-30 10:12:00,351,Heater,3.85,30.8,Winter,1
2023-04-27 18:06:00,347,Dishwasher,0.45,-7.4,Spring,5
2023-01-24 04:30:00,81,Microwave,1.93,20.4,Winter,5
2023-02-13 00:27:00,270,Washing Machine,0.53,29.8,Winter,2
2023-02-24 10:44:00,430,Lights,0.64,-2.2,Winter,2
2023-08-23 08:05:00,246,Washing Machine,1.33,16.9,Summer,1
2023-08-01 10:22:00,77,Washing Machine,0.31,7.6,Summer,1
2023-06-03 04:16:00,457,Fridge,0.25,37.5,Spring,5
2023-09-12 00:29:00,91,Dishwasher,1.05,33.9,Summer,4
2023-09-30 23:03:00,330,Dishwasher,1.75,33.9,Summer,4
2023-03-04 11:19:00,446,Oven,1.0,37.5,Winter,5
2023-02-18 16:59:00,136,Computer,0.92,-3.9,Winter,3
2023-04-12 04:06:00,114,Oven,0.84,19.8,Spring,4
2023-02-02 16:10:00,195,Oven,1.27,-4.1,Winter,4
2023-07-08 23:27:00,419,Heater,2.57,36.9,Summer,4
2023-09-28 04:52:00,78,Computer,0.44,25.9,Summer,1
2023-06-09 12:58:00,316,Lights,1.33,38.3,Spring,3
2023-12-28 13:01:00,219,Oven,0.59,8.7,Fall,4
2023-06-12 06:49:00,64,Washing Machine,0.73,19.3,Spring,3
2023-02-13 17:07:00,328,Air Conditioning,2.79,30.6,Winter,4
2023-07-16 17:26:00,227,Computer,1.94,-3.4,Summer,3
2023-11-24 15:32:00,168,Fridge,0.44,36.2,Fall,5
2023-01-22 08:29:00,50,Microwave,0.3,-7.2,Winter,1
2023-04-22 07:24:00,154,Lights,1.07,-3.2,Spring,3
2023-12-29 18:07:00,497,TV,1.04,31.2,Fall,1
2023-08-12 14:54:00,332,Fridge,0.48,12.2,Summer,4
2023-12-14 20:26:00,111,Lights,0.4,22.6,Fall,5
2023-07-03 12:27:00,387,Dishwasher,1.67,4.9,Summer,3
2023-08-01 02:54:00,18,Fridge,0.26,-4.7,Summer,2
2023-02-08 18:56:00,282,Washing Machine,1.76,14.4,Winter,1
2023-06-12 11:45:00,97,Lights,1.84,39.3,Spring,3
2023-07-20 17:41:00,111,Microwave,0.24,10.5,Summer,4
2023-05-04 13:01:00,32,Computer,1.66,-7.2,Spring,5
2023-12-31 17:43:00,427,Washing Machine,0.82,-3.2,Fall,4
2023-01-18 08:00:00,467,TV,1.74,-8.3,Winter,5
2023-01-24 06:30:00,48,Dishwasher,0.92,39.6,Winter,4
2023-02-18 04:52:00,153,Lights,1.68,22.6,Winter,5
2023-09-27 06:09:00,315,Oven,1.93,-0.8,Summer,3
2023-07-01 19:13:00,306,TV,0.45,15.2,Summer,3
2023-10-27 18:45:00,107,Lights,1.24,28.2,Fall,3
2023-04-14 15:58:00,493,Computer,0.51,13.7,Spring,3
2023-11-08 15:41:00,375,Lights,1.41,-0.6,Fall,1
2023-11-01 18:08:00,362,Oven,0.6,15.4,Fall,2
2023-01-05 05:47:00,279,Air Conditioning,2.31,33.9,Winter,2
2023-03-30 22:47:00,264,Heater,3.79,-5.0,Winter,2
2023-04-15 12:35:00,332,Dishwasher,0.95,26.9,Spring,4
2023-02-03 01:11:00,273,Heater,4.21,31.7,Winter,2
2023-07-23 03:11:00,151,Dishwasher,1.35,11.5,Summer,4
2023-02-19 00:59:00,108,Air Conditioning,4.9,35.2,Winter,5
2023-08-31 08:25:00,297,Microwave,0.36,-2.0,Summer,4
2023-02-27 09:02:00,109,Dishwasher,0.84,7.9,Winter,2
2023-03-13 02:14:00,254,Dishwasher,1.33,30.5,Winter,2
2023-03-02 18:26:00,12,Microwave,1.75,19.9,Winter,3
2023-01-23 03:21:00,129,Dishwasher,1.87,30.4,Winter,2
2023-05-30 14:13:00,10,Computer,0.86,24.3,Spring,1
2023-11-21 04:58:00,380,Computer,0.47,25.4,Fall,2
2023-06-07 02:55:00,309,Fridge,0.47,-5.5,Spring,5
2023-06-27 14:41:00,369,Fridge,0.18,31.0,Spring,1
2023-11-02 14:21:00,249,Dishwasher,0.64,13.9,Fall,3
2023-11-29 12:37:00,448,TV,1.25,39.6,Fall,4
2023-08-17 14:59:00,414,Lights,1.91,8.5,Summer,4
2023-04-07 02:53:00,350,Computer,0.32,-2.9,Spring,1
2023-03-15 12:10:00,348,TV,0.68,34.5,Winter,5
2023-07-13 04:58:00,9,Microwave,0.58,37.6,Summer,2
2023-01-17 08:10:00,197,Dishwasher,1.71,19.1,Winter,1
2023-12-21 20:11:00,239,Dishwasher,0.44,9.1,Fall,5
2023-01-09 05:29:00,491,Dishwasher,1.74,6.2,Winter,4
2023-01-17 07:12:00,289,Oven,1.93,13.8,Winter,4
2023-10-26 01:09:00,28,Washing Machine,1.0,28.1,Fall,1
2023-12-22 20:22:00,69,Fridge,0.3,9.8,Fall,4
2023-08-24 15:59:00,429,Microwave,0.3,18.2,Summer,5
2023-11-07 09:16:00,438,Computer,1.24,-5.6,Fall,3
2023-05-24 14:45:00,229,Heater,4.77,39.1,Spring,3
2023-12-21 09:32:00,64,Computer,0.48,6.2,Fall,3
2023-11-17 00:06:00,500,Oven,0.92,36.9,Fall,2
2023-01-09 22:58:00,19,Heater,2.34,18.8,Winter,4
2023-10-16 21:09:00,314,Dishwasher,0.26,25.7,Fall,1
2023-02-05 07:04:00,179,TV,0.62,36.4,Winter,2
2023-03-18 11:54:00,440,Washing Machine,1.73,39.4,Winter,2
2023-11-11 02:03:00,57,TV,0.65,39.7,Fall,2
2023-05-01 07:26:00,80,Dishwasher,0.34,-7.1,Spring,5
2023-11-09 02:32:00,343,Microwave,1.88,-8.9,Fall,4
2023-11-30 18:21:00,14,Computer,0.62,18.0,Fall,4
2023-05-30 01:18:00,262,TV,1.16,21.4,Spring,2
2023-12-15 04:09:00,55,Computer,1.07,9.5,Fall,2
2023-01-10 15:09:00,499,Oven,1.57,37.2,Winter,2
2023-12-21 12:23:00,173,Fridge,0.12,11.1,Fall,2
2023-09-30 14:54:00,203,Fridge,0.22,33.3,Summer,1
2023-10-08 06:00:00,87,Washing Machine,0.31,12.3,Fall,2
2024-01-01 15:30:00,235,Washing Machine,0.64,-8.7,Winter,3
2023-02-28 06:08:00,448,Microwave,0.28,-7.0,Winter,4
2023-11-22 05:58:00,23,Fridge,0.29,32.8,Fall,3
2023-11-22 11:10:00,241,Lights,0.37,2.8,Fall,5
2023-03-30 20:28:00,482,Air Conditioning,4.45,31.0,Winter,3
2023-03-26 04:34:00,356,Microwave,0.37,29.3,Winter,3
2023-12-09 06:38:00,94,Heater,3.37,38.0,Fall,5
2023-11-20 05:52:00,141,Fridge,0.38,5.2,Fall,4
2023-11-11 00:10:00,54,Heater,4.45,18.8,Fall,2
2023-08-14 06:01:00,67,Fridge,0.35,38.2,Summer,1
2023-03-07 14:03:00,390,Oven,1.98,15.8,Winter,4
2023-10-20 23:41:00,464,Lights,0.84,19.7,Fall,3
2023-07-16 10:24:00,83,Computer,0.34,13.1,Summer,2
2023-01-20 22:32:00,409,TV,1.99,-0.3,Winter,5
2023-04-04 06:36:00,254,Air Conditioning,2.08,25.2,Spring,5
2023-07-24 09:35:00,226,Heater,3.15,31.0,Summer,1
2023-05-21 14:10:00,65,Washing Machine,1.24,3.7,Spring,2
2023-01-14 11:54:00,177,Fridge,0.21,17.6,Winter,3
2023-08-14 21:11:00,130,Oven,0.26,14.6,Summer,1
2023-02-14 16:51:00,192,Microwave,0.89,13.3,Winter,3
2023-10-20 02:48:00,421,Washing Machine,0.39,11.5,Fall,1
2023-11-04 20:04:00,135,Air Conditioning,4.82,32.1,Fall,2
